Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 03014009-Alacant - Rabassa
	
FECHA	HORA	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	PM2.5	PM1	SO2	CO	NO	NO2	PM10	NOx	O3
13/01/2013	02	0.8	301	12.4	70	997	5	0	4	3	0	0	1	7	4	8	62
13/01/2013	03	0.2	230	11.9	73	997	5	0	4	4	0	0	1	7	4	8	59
13/01/2013	04	0.3	296	10.5	78	997	5	0	5	4	0	0	1	11	5	12	51
13/01/2013	05	0.4	326	9.8	78	996	5	0	4	4	0	0	1	8	4	10	48
13/01/2013	06	0.8	292	11.4	68	995	5	0	2	2	0	0	1	7	3	9	58
13/01/2013	07	2.9	287	12.8	57	996	6	0	2	1	0	0.2	1	2	16	4	79
13/01/2013	08	2.5	305	11	63	997	28	0	0	0	0	0.1	1	3	1	4	80
13/01/2013	09	2.3	284	10.8	67	998	76	0	0	0	0	0.1	1	2	2	4	79
13/01/2013	10	1.2	303	11.4	65	998	142	0	1	0	0	0	1	2	1	3	75
13/01/2013	11	2.7	296	13	55	998	441	0	1	0	0	0.1	1	2	7	4	76
13/01/2013	12	2.4	306	14.4	48	996	495	0	1	1	0	0.2	2	3	7	5	76
13/01/2013	13	3.3	311	14.3	44	996	493	0	3	1	1	0.3	1	3	17	4	78
13/01/2013	14	2.8	305	14.5	43	995	443	0	1	1	0	0.3	1	2	8	4	78
13/01/2013	15	3.1	309	14.6	43	995	342	0	2	1	0	0.2	1	2	10	4	78
13/01/2013	16	2.9	301	14.4	43	996	201	0	2	1	0	0.2	1	3	11	4	78
13/01/2013	17	3.3	308	13.3	45	996	53	0	2	1	0	0.2	1	3	8	5	77
13/01/2013	18	2	302	12.7	47	997	6	0	1	1	0	0.2	1	6	2	8	77
13/01/2013	19	1.4	310	11.8	51	997	6	0	1	1	0	0.2	1	13	2	14	69
13/01/2013	20	2	309	11.7	54	998	5	0	1	1	0	0.3	1	11	1	13	68
13/01/2013	21	2.8	315	11.9	53	998	6	0	1	1	0	0.3	0	5	1	6	74
13/01/2013	22	3	309	11.7	56	998	6	0	1	1	0	0.3	1	4	2	5	73
13/01/2013	23	2	303	11.4	61	998	5	0	1	1	0	0.1	1	3	2	4	70
14/01/2013	00	1.7	302	11	63	998	6	0	1	1	0	0.2	1	3	1	5	69
14/01/2013	01	1.7	326	9.9	67	998	6	0	1	1	0	0.1	2	3	1	6	65
14/01/2013	02	1.6	309	9.9	64	998	5	0	1	1	0	0	1	3	2	4	67
14/01/2013	03	1.4	298	10.1	58	998	5	0	1	1	0	0	1	4	2	5	70
14/01/2013	04	0.7	334	9.9	53	999	6	0	1	0	0	0.1	1	3	3	5	74
14/01/2013	05	1.5	343	9.7	51	999	6	0	1	0	0	0	1	4	1	5	75
14/01/2013	06	3.2	344	10	49	999	7	0	1	0	0	0.2	1	5	4	7	76
14/01/2013	07	1.3	321	8.8	55	1000	7	0	1	0	0	0.2	1	26	4	28	59
14/01/2013	08	0.6	300	7.9	60	1001	51	0	4	1	0	0.2	4	52	23	58	39
14/01/2013	09	2.6	336	10.4	53	1001	198	0	1	1	0	0.1	3	19	5	24	64
14/01/2013	10	4	327	10.7	54	1002	349	0	2	1	0	0.1	2	10	10	13	64
14/01/2013	11	3.7	324	12.3	51	1002	441	0	2	1	0	0.1	2	9	12	11	66
14/01/2013	12	2.9	304	13.7	47	1002	484	0	2	1	0	0.1	2	8	8	11	67
14/01/2013	13	2.8	313	14.4	44	1001	433	0	2	1	0	0.2	2	12	6	15	66
14/01/2013	14	3.7	320	14.3	44	1000	314	0	1	0	0	0.3	2	9	4	12	67
14/01/2013	15	3.5	317	14.2	45	1000	258	0	1	0	0	0.4	2	11	4	13	67
14/01/2013	16	2.2	311	14.3	43	1000	160	0	2	1	1	0.4	2	11	8	13	68
14/01/2013	17	2.4	317	13.3	46	1001	68	0	1	1	1	0.4	1	14	5	16	65
14/01/2013	18	1.7	308	12.8	48	1001	8	0	1	1	0	0.4	1	16	3	17	65
14/01/2013	19	1.7	308	13.1	45	1001	7	0	1	1	0	0.3	1	14	2	16	67
14/01/2013	20	1.8	311	13	46	1001	7	0	1	1	0	0.3	1	12	3	13	69
14/01/2013	21	2.4	323	13	47	1001	7	0	1	1	0	0.3	1	9	2	10	69
14/01/2013	22	3	320	12.8	47	1001	7	0	1	1	0	0.3	1	7	3	8	72
14/01/2013	23	2.3	299	12.7	47	1001	7	0	2	1	0	0.2	1	5	7	6	73
15/01/2013	00	1.3	301	12.5	48	1001	7	0	2	1	0	0.1	1	6	9	7	70
15/01/2013	01	2.2	302	12.2	50	1001	7	0	3	1	0	0	1	6	11	7	69
15/01/2013	02	2.2	295	12.2	51	1001	7	0	3	1	0	0	1	3	14	5	67
15/01/2013	03	2.7	308	12	52	1001	7	0	3	1	0	0	1	2	11	4	68
15/01/2013	04	3.2	309	11.3	55	1001	7	0	3	1	0	0	1	2	10	3	65
15/01/2013	05	3.6	315	11	56	1001	7	0	2	1	0	0	1	3	4	4	64
15/01/2013	06	2.6	303	10.6	58	1001	7	0	2	1	0	0	1	5	5	7	62
15/01/2013	07	1.5	327	11.1	55	1001	8	0	1	1	0	0	1	14	3	15	61
15/01/2013	08	1.7	291	11.1	57	1001	32	0	3	1	0	0	1	16	12	18	60
15/01/2013	09	2.6	279	11.8	55	1001	167	0	3	1	0	0	1	6	11	8	66
15/01/2013	10	2.2	283	13	51	1001	318	0	2	2	0	0	2	5	7	8	67
15/01/2013	11	2.6	280	13.9	48	1000	379	0	3	2	0	0.1	1	4	16	6	70
15/01/2013	12	1.9	294	14.3	47	1000	262	0	3	2	0	0.1	2	4	12	7	69
15/01/2013	13	2.9	308	12.9	53	999	105	0	4	2	1	0.2	1	8	9	10	62
15/01/2013	14	3.2	289	12.8	53	999	110	0	5	3	0	0.3	1	6	14	8	65
15/01/2013	15	3.3	307	13.1	53	998	146	0	4	3	0	0.2	2	7	14	10	66
15/01/2013	16	2.6	294	14	49	999	122	0	6	3	0	0.2	2	5	29	7	68
15/01/2013	17	4.4	295	13.9	49	999	50	0	8	3	0	0.2	2	5	44	8	67
15/01/2013	18	3.9	298	13.2	52	1000	8	0	7	3	0	0.3	1	7	28	8	66
15/01/2013	19	4	296	12.9	53	1000	7	0	5	4	0	0.1	1	8	16	9	65
15/01/2013	20	4.1	291	12.6	56	1000	6	0	8	5	0	0.1	1	4	41	6	64
15/01/2013	21	4.1	296	12.6	56	1000	6	0	8	4	0	0.2	1	3	30	5	64
15/01/2013	22	3.2	285	12.4	57	1000	6	0	5	4	0	0.3	1	3	7	5	63
15/01/2013	23	2.8	292	12.5	58	1001	6	0	5	4	0	0.2	1	3	10	4	64
16/01/2013	00	2.3	293	12.6	57	1001	6	0	4	3	0	0.2	1	2	6	3	66
16/01/2013	01	2	320	12.5	58	1001	6	0	4	3	0	0.1	1	2	6	4	68
16/01/2013	02	1.8	326	12.7	57	1001	6	0	3	2	0	0.1	1	1	6	2	71
16/01/2013	03	3.1	306	12.5	57	1000	6	0	3	2	0	0.1	1	1	6	2	71
16/01/2013	04	3	309	12.5	57	999	6	0	3	2	0	0	1	0	6	2	72
16/01/2013	05	2.3	303	12.3	58	999	6	0	3	2	0	0.1	1	1	8	2	72
16/01/2013	06	2.1	284	12.5	56	999	6	0	3	2	0	0.1	1	2	4	3	73
16/01/2013	07	2.1	272	12.5	55	998	6	0	3	2	0	0.2	1	4	5	5	72
16/01/2013	08	1.9	257	12.2	57	998	14	0	3	2	0	0.2	1	7	4	8	69
16/01/2013	09	1.9	251	12.2	57	998	58	0	3	2	0	0.1	2	10	6	12	66
16/01/2013	10	2	242	12.6	57	998	117	0	3	2	0	0	1	8	7	9	67
16/01/2013	11	2.5	250	13.4	57	998	229	0	4	3	0	0.1	2	7	11	10	68
16/01/2013	12	2.7	258	14.4	53	997	313	0	4	2	0	0.1	2	5	13	7	72
16/01/2013	13	2.5	256	14.8	50	995	226	0	4	2	0	0.1	2	4	19	6	74
16/01/2013	14	2.7	276	15.9	50	994	277	0	3	1	0	0.2	1	2	14	4	75
16/01/2013	15	3.2	285	16.5	50	993	241	0	7	2	1	0.2	1	2	49	3	74
16/01/2013	16	2.4	283	16.1	53	993	122	0	4	2	2	0.2	1	4	21	5	71
16/01/2013	17	1.6	259	16	53	994	31	0	2	1	2	0.2	1	5	11	7	69
16/01/2013	18	1.5	253	15.9	52	993	6	0	1	0	2	0.2	1	6	7	7	69
16/01/2013	19	1.7	251	15.3	53	993	5	0	1	0	1	0.2	1	6	3	7	67
16/01/2013	20	1.8	247	15.3	54	993	5	0	1	0	1	0.3	1	5	3	6	67
16/01/2013	21	2.2	225	14.9	55	992	6	0	1	0	0	0.3	1	6	3	8	65
16/01/2013	22	2.3	251	15.2	56	992	6	0	1	0	0	0.2	1	4	4	5	67
16/01/2013	23	2.7	286	16.2	58	993	6	0	1	0	0	0.1	1	1	8	2	72
17/01/2013	00	2.5	291	15.8	62	993	5	0	1	0	0	0	1	0	9	2	71
17/01/2013	01	2.2	285	15.6	63	993	6	0	1	0	0	0	1	1	6	2	71
17/01/2013	02	3.3	286	15.7	62	992	5	0	4	1	0	0	1	0	33	1	73
17/01/2013	03	4.4	305	15.7	62	992	5	0	4	1	0	0	1	0	39	1	74
17/01/2013	04	4.7	306	15.4	63	992	5	0	4	1	0	0	1	0	26	2	72
17/01/2013	05	3.7	291	15.1	63	993	5	0	1	1	0	0	1	0	4	1	71
17/01/2013	06	3.6	289	14.9	62	993	5	0	1	1	0	0	1	0	4	2	70
17/01/2013	07	3.1	299	14.7	63	994	6	0	2	1	0	0	1	3	9	4	67
17/01/2013	08	3.3	295	14.5	63	994	21	0	2	1	0	0	1	5	6	6	66
17/01/2013	09	3.4	297	14.6	62	995	52	0	2	1	0	0	2	2	7	5	67
17/01/2013	10	3.3	297	15.4	59	995	231	0	2	1	0	0	1	2	7	4	67
17/01/2013	11	3.8	296	16.6	55	995	419	0	2	1	0	0.1	1	2	11	4	68
17/01/2013	12	4.8	307	17.4	53	995	485	0	4	1	0	0.1	2	1	30	4	69
17/01/2013	13	4.4	313	18	51	995	495	0	2	1	0	0.1	2	2	10	5	71
17/01/2013	14	3.6	310	18.2	50	995	415	0	2	1	0	0.1	2	2	10	6	71
17/01/2013	15	3.8	314	17.6	51	995	204	0	2	1	0	0.2	1	2	8	4	72
17/01/2013	16	2.7	317	17.1	53	995	118	0	2	1	0	0.2	1	3	4	5	69
17/01/2013	17	3.4	313	16.3	53	995	32	0	2	1	0	0.2	1	5	5	7	70
17/01/2013	18	2.5	299	15.9	55	995	8	0	2	1	4	0.3	1	8	7	10	66
17/01/2013	19	2.3	300	15.2	57	995	6	0	4	2	3	0.3	1	4	16	6	68
17/01/2013	20	3.4	309	15.2	57	995	5	0	3	2	2	0.3	1	3	7	4	69
17/01/2013	21	3.9	309	15.4	56	995	6	0	2	2	0	0.3	1	1	5	2	71
17/01/2013	22	3	309	15.4	58	995	6	0	2	2	0	0.3	1	1	3	2	69
17/01/2013	23	2	325	15.3	58	995	6	0	2	2	1	0.2	1	0	2	2	69
18/01/2013	00	1.1	278	15.2	57	995	6	0	2	2	2	0.2	1	1	4	3	69
18/01/2013	01	0.9	237	15.2	57	995	6	0	2	1	0	0.1	1	0	2	2	71
18/01/2013	02	1.8	275	15.9	63	994	6	0	1	1	1	0.1	1	1	3	1	70
18/01/2013	03	0.9	220	14.9	62	994	6	0	1	1	0	0.1	1	1	2	2	67
18/01/2013	04	1.1	223	14.7	63	993	7	0	2	1	0	0.1	1	2	3	4	63
18/01/2013	05	1.9	274	16.3	64	993	6	0	1	0	1	0.1	1	1	2	3	62
18/01/2013	06	1.6	278	16.9	65	993	5	0	1	0	2	0.1	1	3	1	4	57
18/01/2013	07	0.7	199	14.8	68	993	6	0	1	1	1	0.2	1	12	2	13	52
18/01/2013	08	1.2	189	14.6	68	992	22	0	2	1	1	0.2	2	35	5	37	38
18/01/2013	09	1.2	216	14.9	70	992	51	0	3	2	0	0	3	30	6	33	38
18/01/2013	10	1.3	220	17.4	65	993	133	0	3	2	0	0.1	2	22	7	25	44
18/01/2013	11	2	273	20	59	992	181	0	2	1	2	0.1	2	7	10	10	55
18/01/2013	12	2.4	287	20.6	57	992	152	0	2	1	7	0.1	1	2	8	4	59
18/01/2013	13	2	277	20.9	57	991	154	0	2	1	0	0	1	2	10	3	60
18/01/2013	14	1.7	291	21.1	56	990	115	0	2	1	2	0	4	17	9	23	49
18/01/2013	15	1.2	295	21	57	989	75	0	3	1	13	0.1	2	14	11	17	50
18/01/2013	16	1.2	280	21	56	988	86	0	2	1	1	0	4	19	7	25	47
18/01/2013	17	2	272	20.9	54	988	47	0	2	1	1	0	1	2	5	3	61
18/01/2013	18	1.7	274	20.2	57	988	7	0	1	1	1	0	1	4	4	6	56
18/01/2013	19	2.6	268	19.8	59	988	6	0	1	0	1	0.1	1	1	2	3	55
18/01/2013	20	2	270	19.2	59	988	6	0	1	1	1	0.1	1	6	2	7	55
18/01/2013	21	2.5	278	19.1	57	987	6	0	1	1	1	0	1	2	2	4	61
18/01/2013	22	1.7	263	18.6	59	987	6	0	1	1	1	0.1	0	5	2	6	58
18/01/2013	23	0.7	251	16.9	65	986	6	0	2	2	1	0.1	1	29	3	30	35
19/01/2013	00	1.4	240	16.6	67	985	6	0	3	2	2	0.2	1	35	4	37	30
19/01/2013	01	0.9	241	17	66	983	6	0	2	1	1	0.1	1	12	2	14	47
19/01/2013	02	1	248	17.2	65	982	6	0	1	1	0	0.1	1	6	2	7	55
19/01/2013	03	0.8	223	16.9	67	981	6	0	1	1	0	0.1	1	11	3	12	51
19/01/2013	04	1.5	243	17	66	980	6	0	1	0	0	0.1	1	11	2	12	53
19/01/2013	05	1.2	217	16.1	69	979	6	0	2	1	0	0.1	1	11	3	13	51
19/01/2013	06	0.6	218	15.1	76	978	7	0	3	2	0	0.1	1	9	5	11	50
19/01/2013	07	0.6	212	14.6	77	977	6	0	2	2	0	0.2	1	14	4	15	46
19/01/2013	08	0.6	220	14.2	84	976	15	0	3	2	0	0.2	1	12	5	13	46
19/01/2013	09	0.3	263	14.6	84	974	80	0	4	2	0	0.2	2	22	7	25	42
19/01/2013	10	2.7	222	17	75	973	280	0	6	3	0	0.2	2	11	30	13	63
19/01/2013	11	4.5	223	18.2	69	972	293	0	8	4	0	0.1	2	5	76	7	68
19/01/2013	12	3.9	213	16.7	81	971	58	0.7	7	4	0	0.1	1	8	36	10	64
19/01/2013	13	3.7	277	12.3		970	49	3.1	3	2	0	0.1	1	11	5	13	71
19/01/2013	14	1.6	237	13	78	968	117	0	1	1	0	0	1	8	1	9	81
19/01/2013	15	1.9	224	12.7	88	969	111	0	2	1	0	0	1	13	2	15	61
19/01/2013	16	1.5	232	13.7	83	969	203	0	2	2	0	0	2	9	2	12	63
19/01/2013	17	0.8	210	13.4	75	969	34	0	1	1	0	0	2	7	2	9	69
19/01/2013	18	1.8	216	13.3	69	969	1	0	1	1	0	0.1	1	12	2	14	64
19/01/2013	19	2	224	12.8	76	969	0	0	3	2	0	0	1	11	5	12	66
19/01/2013	20	0.9	249	12.4	80	969	0	0	4	2	0	0.1	0	13	6	13	63
19/01/2013	21	2.1	233	12.5	72	968	0	0	3	2	0	0.1	1	15	4	16	60
19/01/2013	22	3.1	254	12.7	67	969	0	0	0	0	0	0.1	1	4	0	6	72
19/01/2013	23	2.5	266	12.2	71	970	0	0	0	0	0	0.1	1	2	0	4	71
20/01/2013	00	2.9	257	12.5	70	971	0	0	0	0	0	0	1	2	0	3	70
20/01/2013	01	3.7	296	12.1	66	972	0	0	1	1	0	0	8	34	5	46	52
20/01/2013	02	5	307	11.9	63	973	0	0	2	1	0	0	5	31	9	39	49
20/01/2013	03	4.7	307	11.5	64	974	3	0	1	0	0	0	7	35	8	46	53
20/01/2013	04	5.1	302	10.6	70	975	6	0	2	0	0	0	25	61	11	99	35
20/01/2013	05	4	307	11.6	60	976	6	0	1	0	0	0.4	10	42	5	57	52
20/01/2013	06	4.4	307	11.7	58	978	6	0	1	0	2	0	1	9	3	10	71
20/01/2013	07	4.8	312	11.4	57	979	5	0	1	0	0	0	1	1	2	2	72
20/01/2013	08	4.2	310	11.1	58	981	21	0	1	0	0	0.1	1	2	1	3	70
20/01/2013	09	3.2	298	11.7	55	983	191	0	1	1	0	0.3	10	36	7	51	47
20/01/2013	10	3.1	297	12.7	51	984	349	0	2	1	0	0.3	12	31	9	49	50
20/01/2013	11	4.1	290	13.3	50	985	461	0	1	1	0	0.2	8	20	6	33	58
20/01/2013	12	3.7	293	13.9	48	985	530	0	1	1	0	0.1	8	20	6	32	58
20/01/2013	13	3.7	299	14.2	47	985	406	0	2	1	0	0.2	2	5	7	8	69
20/01/2013	14	3.6	309	14.2	48	985	335	0	1	1	0	0.2	3	6	4	10	69
20/01/2013	15	3.3	297	14.6	46	986	357	0	2	1	0	0.2	3	13	6	18	66
20/01/2013	16	2.1	284	14.5	45	986	105	0	2	1	0	0.2	2	12	4	15	67
20/01/2013	17	2.3	283	14	47	987	52	0	2	1	0	0.2	2	15	4	19	64
20/01/2013	18	3	283	13.3	49	988	8	0	1	1	0	0.2	1	8	3	10	70
20/01/2013	19	2.6	283	13.1	51	988	6	0	2	1	0	0.2	2	17	6	19	65
20/01/2013	20	1.3	270	12.8	55	988	6	0	1	1	0	0.1	1	10	3	11	70
20/01/2013	21	2	267	12.2	58	989	6	0	1	1	0	0.1	1	1	1	2	74
20/01/2013	22	1.8	286	11.6	62	989	6	0	1	1	0	0.2	1	1	1	2	70
20/01/2013	23	0.6	293	10.4	67	989	6	0	1	1	0	0.1	1	7	2	8	59
21/01/2013	00	0.3	325	10	67	988	6	0	2	1	0	0.2	1	11	3	12	54
21/01/2013	01	1.2	266	11.4	57	987	6	0	1	1	0	0.1	1	2	1	3	69
21/01/2013	02	0.7	305	10.7	62	987	6	0	1	1	0	0.1	1	1	2	2	65
21/01/2013	03	0.4	326	9.1	74	987	6	0	3	1	0	0.2	1	6	16	7	48
21/01/2013	04	0.4	310	8.9	77	986	6	0	2	1	0	0.1	1	3	4	5	45
21/01/2013	05	0.6	300	9	78	985	6	0	2	1	0	0.1	1	8	6	9	44
21/01/2013	06	1.3	301	10.2	82	986	3	0.2	2	1	0	0.2	2	22	5	24	38
21/01/2013	07	2.1	297	12.8	69	987	0	0	1	1	0	0.2	15	43	6	66	40
21/01/2013	08	1.5	301	12.8	69	988	20	0	1	1	0	0.1	5	29	4	37	50
21/01/2013	09	1.4	292	12.8	72	989	56	0.1	1	1	0	0	4	19	3	25	56
21/01/2013	10	2.1	297	12.7	73	991	233	0	1	1	0	0	5	17	2	25	61
21/01/2013	11	2.5	281	13.8	61	991	342	0	1	1	0	0.1	2	4	4	8	73
21/01/2013	12	3.6	307	15.1	53	991	516	0	2	1	0	0.1	5	12	10	19	65
21/01/2013	13	3.8	309	15.2	50	991	432	0	2	1	1	0	3	9	7	14	68
21/01/2013	14	3.6	319	15.4	47	992	460	0	1	1	0	0.1	2	2	1	4	73
21/01/2013	15	3.1	309	15.9	41	992	382	0	1	1	0	0.2	2	4	4	7	76
21/01/2013	16	2.4	312	15.7	39	993	244	0	2	1	0	0.2	3	12	6	17	73
21/01/2013	17	2.2	308	14.7	43	994	74	0	1	1	0	0.2	5	32	6	40	58
21/01/2013	18	1.8	311	13	47	995	7	0	2	1	0	0.2	3	38	9	42	52
21/01/2013	19	1.7	315	12.1	47	995	5	0	1	1	0	0.3	1	19	4	21	64
21/01/2013	20	0.8	314	11.4	49	996	6	0	2	1	0	0.1	7	52	12	62	41
21/01/2013	21	0.8	331	9.9	51	996	6	0	2	1	0	0.1	2	33	4	35	52
21/01/2013	22	1	284	10.3	48	997	6	0	1	1	0	0.2	1	14	2	16	62
21/01/2013	23	1.2	308	9.5	52	997	6	0	2	1	0	0.1	1	12	10	13	61
22/01/2013	00	1	298	9.6	53	997	6	0	1	1	0	0.2	2	17	6	19	56
22/01/2013	01	0.9	313	8	62	996	6	0	1	1	0	0.1	1	4	3	6	58
22/01/2013	02	0.8	328	7.6	69	996	6	0	1	1	0	0.1	1	3	2	5	56
22/01/2013	03	0.5	322	8.5	67	996	6	0	1	1	0	0	1	3	2	5	58
22/01/2013	04	0.2	129	8.3	67	996	6	0	1	1	0	0	1	7	2	8	56
22/01/2013	05	0.5	40	8.3	65	996	6	0	1	1	0	0	1	8	2	9	57
22/01/2013	06	1.1	256	10.2	55	996	6	0	1	1	0	0.2	1	5	2	7	70
22/01/2013	07	1.5	261	9.3	59	996	6	0	1	1	0	0.2	1	25	2	26	55
22/01/2013	08	1.6	267	9.7	58	996	46	0	2	1	0	0.1	1	20	4	23	60
22/01/2013	09	0.7	241	9.9	59	996	198	0	2	1	0	0	9	48	5	62	41
22/01/2013	10	1.2	230	11.9	51	996	352	0	2	2	0	0	8	32	5	43	55
22/01/2013	11	2.7	237	12.7	48	996	463	0	2	2	0	0	2	13	3	16	69
22/01/2013	12	2.5	243	13.7	45	995	496	0	2	1	0	0	2	9	3	12	72
22/01/2013	13	2.6	247	14.1	44	993	336	0	2	2	0	0	2	11	4	15	73
22/01/2013	14	1.9	244	15.2	41	991	413	0	2	1	0	0.1	2	7	3	10	77
22/01/2013	15	2	222	16.4	39	990	412	0	2	1	1	0.2	1	4	3	5	81
22/01/2013	16	1.9	215	15.4	50	989	93	0	3	1	3	0.1	1	12	7	14	73
22/01/2013	17	3.5	274	11	82	990	9	1.3	1	1	2	0.1	1	6	2	9	73
22/01/2013	18	3.2	260	10.5	74	989	0	0.1	0	0	0	0.1	1	4	1	5	76
22/01/2013	19	3.5	276	10.6	64	990	0	0	0	0	0	0.1	1	4	1	5	76
22/01/2013	20	3.6	294	10.5	52	990	1	0	1	0	0	0.2	2	18	4	20	74
22/01/2013	21	4	287	10.3	52	990	3	0	1	0	0	0.2	1	3	1	4	85
22/01/2013	22	4.3	280	10.4	51	990	6	0	1	0	0	0.2	1	1	1	2	86
22/01/2013	23	3.6	278	10.4	53	990	8	0	1	0	0	0.3	1	1	1	2	84
23/01/2013	00	3.1	266	10.3	55	990	10	0	1	0	0	0.3	1	1	1	2	82
23/01/2013	01	3.3	270	10.4	53	989	10	0	1	1	0	0.3	1	1	1	2	82
23/01/2013	02	3.4	292	10.5	52	989	7	0	1	1	0	0.3	2	20	2	23	70
23/01/2013	03	4	298	9.6	57	989	6	0	1	0	0	0.3	3	33	6	38	67
23/01/2013	04	4.2	296	8	68	990	4	0	1	0	0	0.3	5	39	4	46	63
23/01/2013	05	4.3	308	8	65	990	4	0	1	0	0	0.2	6	42	6	52	61
23/01/2013	06	4.1	306	8	63	991	4	0	1	1	0	0.2	5	34	4	42	63
23/01/2013	07	4.4	314	7.9	60	992	5	0	1	1	0	0.3	1	12	2	13	80
23/01/2013	08	4.2	311	8.1	57	993	35	0	1	1	0	0.1	1	13	3	15	80
23/01/2013	09	3.8	309	8.9	56	994	151	0	1	1	0	0	2	16	3	19	75
23/01/2013	10	4.2	300	10.1	52	995	358	0	2	1	0	0.1	7	23	9	34	70
23/01/2013	11	4.6	301	10.9	50	996	471	0	2	1	0	0	2	7	8	9	79
23/01/2013	12	3.9	306	11.8	47	996	530	0	2	1	1	0	9	32	6	46	64
23/01/2013	13	5.2	306	12.2	45	995	537	0.1	3	1	7	0.1	4	13	20	18	76
23/01/2013	14	5.6	305	12.5	43	995	485	0.1	3	1	0	0.1	3	14	22	19	75
23/01/2013	15	5.5	310	12.6	43	995	382	0.2	2	1	0	0.1	5	22	16	30	71
23/01/2013	16	4.8	310	12.6	44	997	235	0	2	1	0	0.1	2	13	7	16	76
23/01/2013	17	5	309	12.4	45	996	78	0	3	1	0	0.1	2	17	17	19	74
23/01/2013	18	3.9	315	11.8	49	997	8	0	2	1	0	0.2	1	13	9	14	75
23/01/2013	19	3.1	306	11.8	48	998	5	0	3	1	0	0.2	3	35	17	40	59
23/01/2013	20	2.6	296	11.6	53	997	4	0	3	1	0	0.1	2	26	23	29	61
23/01/2013	21	2.1	255	11.6	51	997	5	0	2	1	0	0	1	14	9	15	71
23/01/2013	22	2	216	11.2	53	997	6	0	1	1	0	0	1	5	1	6	76
23/01/2013	23	2.6	244	11	57	997	6	0	1	1	0	0.1	1	4	1	5	75
24/01/2013	00	3.3	259	11.1	60	996	5	0	0	0	0	0.2	1	2	1	4	76
24/01/2013	01	2.3	241	10.3	60	996	4	0	1	1	0	0.1	1	6	1	7	70
24/01/2013	02	2.3	240	9.7	63	994	4	0	1	1	0	0.1	1	5	1	6	66
24/01/2013	03	2	248	9.6	66	994	4	0	1	1	0	0.1	1	6	1	8	63
24/01/2013	04	1.4	249	9.5	67	992	4	0	1	1	0	0.1	1	6	1	7	63
24/01/2013	05	1.6	226	9.7	69	992	5	0	1	1	0	0.1	1	15	2	17	55
24/01/2013	06	1.6	206	9.5	73	990	5	0	1	1	0	0	1	13	2	15	54
24/01/2013	07	1.2	202	10.6	72	990	5	0	1	1	0	0.1	1	17	2	19	52
24/01/2013	08	1.6	231	13.7	62	990	14	0	1	0	0	0.1	1	17	2	18	60
24/01/2013	09	2.8	275	15.5	55	989	57	0	3	1	0	0.2	1	7	18	8	73
24/01/2013	10	5.2	304	16.9	49	989	331	0.1	6	1	0	0.1	5	25	44	32	64
24/01/2013	11	6.1	312	17.8	44	991	472	0.5	4	1	2	0.2	1	4	27	6	79
24/01/2013	12	5.4	307	17.3	47	992	532	0	3	1	1	0.2	3	13	17	17	74
24/01/2013	13	5.4	306	17.4	44	992	500	0.1	4	1	2	0.3	2	9	21	13	78
24/01/2013	14	4.5	307	17.9	42	991	485	0.1	4	1	0	0.3	3	14	21	18	75
24/01/2013	15	4.6	321	17.7	41	991	386	0	1	1	0	0.3	1	5	4	7	82
24/01/2013	16	4.6	326	17.1	40	992	241	0	1	1	0	0.3	2	5	3	8	83
24/01/2013	17	4.1	317	16.3	41	992	78	0	2	1	0	0.3	2	10	8	12	80
24/01/2013	18	3.6	311	15.2	43	993	8	0	2	1	0	0.3	1	19	10	21	74
24/01/2013	19	3.8	313	14.7	44	994	5	0	2	1	0	0.3	1	11	7	13	77
24/01/2013	20	3	312	14.2	45	995	5	0	2	1	0	0.1	1	11	7	12	75
24/01/2013	21	2.7	321	14.5	40	995	6	0	1	0	0	0.1	1	6	3	8	80
24/01/2013	22	2.8	345	14.4	40	996	7	0.2	1	0	0	0.1	1	2	1	4	83
24/01/2013	23	2.6	342	13.9	40	996	7	0	0	0	0	0.2	1	1	1	2	82
25/01/2013	00	2.9	340	14.1	39	996	7	0	0	0	0	0.2	1	1	0	4	83
25/01/2013	01	0.8	297	12.9	44	996	6	0	1	1	0	0.2	1	10	3	12	71
25/01/2013	02	0.8	321	11.8	51	996	6	0	1	1	0	0.1	1	6	3	7	68
25/01/2013	03	1	319	11.5	50	996	6	0	1	0	0	0.1	2	6	3	8	71
25/01/2013	04	1.2	337	10.9	52	996	7	0	1	1	0	0.1	1	10	2	12	67
25/01/2013	05	2.3	4	11.7	47	996	7	0	0	0	0	0.1	1	2	0	4	78
25/01/2013	06	1.4	343	11.1	49	996	7	0	1	0	1	0.3	1	9	5	10	72
25/01/2013	07	1.4	326	9.2	56	997	6	0	2	1	1	0.2	2	44	17	47	44
25/01/2013	08	0.7	242	10	53	997	44	0	2	1	1	0	2	40	14	43	49
25/01/2013	09	0.3	288	11.8	50	998	175	0	3	1	1	0	7	45	27	56	47
25/01/2013	10	1.9	302	12.9	48	998	358	0	4	1	0	0	12	37	33	55	50
25/01/2013	11	1.8	294	14.1	44	998	466	0	4	1	1	0.1	12	34	27	53	52
25/01/2013	12	1.7	286	15.2	40	998	484	0	2	1	3	0.2	4	15	10	22	66
