Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 03014009-Alacant - Rabassa
	
FECHA	HORA	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	PM2.5	PM1	O3	SO2	CO	NO	NO2	PM10	NOx
		m/s	grados	°C	% H.R.	mb	W/m²	l/m²	µg/m³	µg/m³	µg/m³	µg/m³	mg/m³	µg/m³	µg/m³	µg/m³	µg/m³
09/05/2018	19	1	208	19,9	84	996	8	0	10	9	87	4	0,2	3	27	15	32
09/05/2018	20	1,2	267	20,5	77	996	0	0	8	7	82	4	0,2	3	22	12	26
09/05/2018	21	2,7	196	21,5	69	997	0	0	4	4	88	4	0,1	2	16	7	19
09/05/2018	22	1	19	20,3	76	997	0	0	8	7	73	4	0,2	2	19	10	22
09/05/2018	23	1	40	18,1	96	997	0	0	15	14	64	4	0,2	2	20	18	23
10/05/2018	00	0,4	54	17,9	97	997	0	0	15	14	60	4	0,1	2	14	18	17
10/05/2018	01	0,7	10	17,6	96	997	0	0	15	13	46	4	0,1	2	14	18	17
10/05/2018	02	1,1	299	17,7	94	997	0	0	13	11	44	5	0,2	2	11	18	15
10/05/2018	03	1	174	17,9	93	997	0	0	14	12	49	4	0,2	2	13	20	16
10/05/2018	04	0,8	48	17,8	94	998	0	0	12	11	50	4	0,2	2	13	15	16
10/05/2018	05	0,9	49	17,6	97	999	0	0	12	11	55	4	0,2	2	14	16	18
10/05/2018	06	1,2	53	17,9	99	999	27	0	12	11	47	4	0,2	3	26	17	30
10/05/2018	07	1,5	39	18,5	98	1000	82	1	12	11	57	4	0,2	4	27	17	32
10/05/2018	08	0,6	55	19,4	93	1001	263	0	11	10	62	5	0,2	4	27	15	33
10/05/2018	09	1,4	110	21,1	81	1001	606	0	8	7	80	4	0,2	4	18	11	24
10/05/2018	10	2,2	110	21,4	75	1002	514	0	7	6	91	4	0,2	3	14	10	19
10/05/2018	11	3,7	79	21,6	65	1003	357	0	6	5	101	4	0,2	2	10	8	14
10/05/2018	12	3,5	81	21,4	62	1003	255	0	5	4	99	4	0,2	3	9	7	13
10/05/2018	13	3,4	87	22,5	49	1003	640	0	2	2	93	4	0,2	3	9	5	13
10/05/2018	14	4,5	95	22,2	49	1003	588	0	3	2	97	4	0,1	3	7	5	12
10/05/2018	15	4,3	110	20,3	73	1004	298	0	7	7	114	4	0,1	2	7	9	10
10/05/2018	16	2,3	87	19,8	80	1004	297	0	8	7	114	4	0,1	2	8	10	11
10/05/2018	17	2	78	19,7	78	1004	236	0	8	7	111	4	0,1	3	8	10	11
10/05/2018	18	1,9	81	19,3	80	1004	162	0	9	8	110	4	0,1	2	7	10	10
10/05/2018	19	0,9	37	18,8	80	1005	29	0	7	6	104	4	0,1	2	10	10	14
10/05/2018	20	0,7	35	18,2	80	1005	0	0	6	5	93	4	0,1	2	14	11	18
10/05/2018	21	0,5	85	18,1	77	1005	0	0	5	4	86	4	0,1	2	16	10	19
10/05/2018	22	0,9	23	17,2	80	1006	0	0	5	4	53	4	0,1	2	28	8	31
10/05/2018	23	0,7	107	17,7	80	1006	0	0	5	4	78	4	0,1	2	18	7	22
11/05/2018	00	0,7	9	16,5	84	1006	0	0	5	5	48	4	0,1	2	26	8	29
11/05/2018	01	0,5	29	16,4	85	1006	0	0	5	4	54	4	0,1	2	17	7	20
11/05/2018	02	0,9	360	16,1	88	1006	0	0	6	5	55	4	0,1	2	11	8	14
11/05/2018	03	0,8	18	16,1	89	1006	0	0	6	6	58	4	0,1	2	10	9	14
11/05/2018	04	1,6	345	14,9	92	1006	0	0	6	5	35	4	0,1	2	14	8	17
11/05/2018	05	1,2	352	16	89	1006	0	0	7	6	30	4	0,1	2	21	9	24
11/05/2018	06	1	348	16,9	87	1007	15	0	8	7	18	4	0,1	5	44	11	51
11/05/2018	07	1,2	342	17,9	83	1007	77	0	9	8	44	4	0,1	5	35	13	41
11/05/2018	08	0,9	39	19,1	74	1007	226	0	7	6	88	4	0,1	4	15	10	21
11/05/2018	09	0,6	97	19,8	69	1007	337	0	6	6	102	4	0,1	3	8	9	11
11/05/2018	10	1,3	164	21,1	63	1007	795	0	5	5	108	4	0,1	3	7	8	11
11/05/2018	11	1,6	154	21,7	61	1007	968	0	5	5	108	4	0,1	3	7	8	12
11/05/2018	12	2	136	22,4	59	1007	1014	0	5	5	109	4	0,1	3	10	9	14
11/05/2018	13	3,2	152	21,9	62	1006	1001	0	5	5	109	4	0,1	3	8	7	13
11/05/2018	14	3	167	21,8	64	1005	922	0	6	5	105	4	0,1	3	8	7	12
11/05/2018	15	2,9	138	21,8	64	1005	814	0	6	5	106	4	0,1	3	8	7	13
11/05/2018	16	2,9	152	21,4	68	1005	639	0	6	5	102	4	0,1	3	8	7	12
11/05/2018	17							0									
14/05/2018	09							0									
14/05/2018	10	1,7	359	22,6	26	1005	721	0	1	1	76	3	0,1	2	15	3	18
14/05/2018	11	2	183	22,6	31	1004	1000	0	1	1	81	3	0,1	3	11	6	15
14/05/2018	12	4,8	127	20,4	59	1004	1038	0	2	2	91	3	0,1	3	13	5	17
14/05/2018	13	3,6	117	20,5	60	1004	905	0	2	2	105	3	0,1	3	12	4	16
14/05/2018	14	4,1	114	19,7	65	1004	872	0	2	2	107	3	0,1	2	10	4	13
14/05/2018	15	4	108	19,5	64	1004	701	0	2	1	105	3	0,1	2	8	4	12
14/05/2018	16	3,3	126	19,3	63	1004	636	0	2	1	103	3	0,1	3	9	4	13
14/05/2018	17	2,3	122	19	65	1004	428	0	2	1	103	3	0,1	3	7	4	12
14/05/2018	18	2	136	18,6	65	1004	235	0	2	1	107	3	0,1	2	7	4	10
14/05/2018	19	1,2	143	18,2	65	1004	52	0	2	2	109	3	0,1	2	7	5	11
14/05/2018	20	0,7	149	17,5	68	1005	0	0	3	2	106	3	0,1	2	10	6	14
14/05/2018	21	0,3	53	17	71	1005	0	0	3	2	94	3	0,1	2	15	8	19
14/05/2018	22	0,6	11	16,4	73	1005	0	0	4	3	69	3	0,1	2	24	8	28
14/05/2018	23	2	331	14,3	78	1005	0	0	3	2	47	3	0,1	2	26	9	30
15/05/2018	00	1,9	330	13,6	80	1005	0	0	3	2	49	3	0,1	2	17	9	21
15/05/2018	01	1,2	7	14	80	1005	0	0	3	2	47	3	0,1	2	16	4	20
15/05/2018	02	1,1	23	14,4	78	1005	0	0	3	2	48	3	0,1	2	20	4	24
15/05/2018	03	1,2	26	14,8	81	1005	0	0	2	2	72	3	0,1	2	19	3	23
15/05/2018	04	1,1	27	14,8	84	1005	0	0	2	2	73	3	0,1	2	21	4	24
15/05/2018	05	1,2	19	14,6	86	1005	1	0	3	2	77	3	0,1	2	19	4	22
15/05/2018	06	2,1	335	13,6	83	1006	98	0	4	3	22	3	0,1	6	48	6	57
15/05/2018	07	1,7	331	17,4	68	1006	313	0	4	3	50	3	0,1	10	35	13	50
15/05/2018	08	0,9	58	19,3	58	1006	532	0	2	1	84	3	0,1	5	17	6	25
15/05/2018	09	1,6	119	19,9	48	1006	730	0	2	1	95	3	0,1	4	12	6	17
15/05/2018	10	2,7	127	19,6	53	1006	873	0	1	1	100	3	0,1	3	9	4	14
15/05/2018	11	2,7	126	19,8	53	1006	993	0	1	1	101	3	0,1	2	9	5	12
15/05/2018	12	3,7	122	19,8	49	1006	1040	0	1	1	101	3	0,1	3	7	3	11
15/05/2018	13	3,6	120	20	51	1006	1026	0	1	1	104	3	0,1	2	8	3	12
15/05/2018	14	3,6	129	19,8	57	1005	941	0	1	1	104	3	0,1	3	7	4	11
15/05/2018	15	3,3	124	19,5	63	1005	830	0	1	1	104	3	0,1	2	7	3	10
15/05/2018	16	2,6	124	19,5	65	1004	661	0	1	1	101	3	0,1	2	7	2	10
15/05/2018	17	2,3	121	18,9	69	1004	406	0	1	1	102	3	0,1	2	7	3	10
15/05/2018	18	1,8	134	18,6	70	1004	225	0	1	1	101	3	0,1	3	7	3	10
15/05/2018	19	1,1	143	18	72	1004	51	0	1	1	99	3	0,1	2	8	3	11
15/05/2018	20	1	179	17,5	74	1005	0	0	2	1	93	3	0,1	2	10	5	14
15/05/2018	21	0,9	236	17,2	77	1005	0	0	2	1	90	3	0,1	2	10	6	13
15/05/2018	22	0,9	243	16,7	80	1005	0	0	3	2	80	3	0,1	2	11	6	14
15/05/2018	23	1,4	307	15,3	81	1005	0	0	3	2	49	3	0,2	2	22	9	26
16/05/2018	00	2	327	13,6	84	1005	0	0	3	2	38	3	0,2	2	17	10	21
16/05/2018	01	1,5	339	13,4	84	1005	0	0	3	2	38	3	0,2	2	15	4	19
16/05/2018	02	1,9	335	12,6	86	1004	0	0	3	2	37	3	0,2	2	13	4	17
16/05/2018	03	1,9	337	12,2	88	1004	0	0	3	3	35	4	0,2	2	12	5	16
16/05/2018	04	2	339	11,8	90	1004	0	0	4	3	31	4	0,2	2	14	6	17
16/05/2018	05	2,5	338	11,7	90	1004	1	0	5	4	29	4	0,2	2	19	7	22
16/05/2018	06	2,1	339	13,2	84	1004	104	0	4	3	24	4	0,3	5	30	5	38
16/05/2018	07	0,8	8	17,2	71	1005	317	0	4	3	29	5	0,4	34	48	16	100
16/05/2018	08	1,2	90	19,3	55	1005	538	0	1	1	81	4	0,3	4	18	6	24
16/05/2018	09	1,9	89	20,5	41	1005	747	0	1	1	97	4	0,2	3	10	4	14
16/05/2018	10	2,5	89	21,1	36	1005	907	0	1	1	102	4	0,2	3	8	5	12
16/05/2018	11	2,9	109	21,3	40	1005	1002	0	1	1	105	4	0,1	3	8	4	12
16/05/2018	12	3,1	101	21,4	48	1005	1045	0	1	1	103	4	0,1	3	10	5	14
16/05/2018	13	3,4	120	21	53	1005	1036	0	1	1	108	4	0,2	2	7	2	11
16/05/2018	14	3,6	112	21,5	46	1004	954	0	1	1	107	4	0,1	2	6	3	10
16/05/2018	15	3,7	90	21,8	41	1004	848	0	1	1	111	4	0,1	2	6	3	10
16/05/2018	16	3,7	88	21,7	38	1003	675	0	1	1	111	5	0,1	2	7	4	10
16/05/2018	17	3,3	73	21,1	46	1003	467	0	1	1	117	4	0,1	3	7	4	11
16/05/2018	18	3,2	64	20,2	56	1003	249	0	1	1	123	4	0,1	2	8	3	12
16/05/2018	19	2,1	70	19,1	62	1003	58	0	1	1	118	4	0,1	2	8	4	11
16/05/2018	20	1,5	69	18,2	69	1004	0	0	1	1	116	5	0,1	2	11	4	14
16/05/2018	21	0,9	35	17,6	74	1004	0	0	2	1	101	4	0,1	2	16	5	20
16/05/2018	22	0,9	21	17,1	73	1004	0	0	2	1	89	4	0,1	2	19	6	22
16/05/2018	23	0,7	14	16,3	68	1005	0	0	2	1	65	4	0,1	2	23	7	26
17/05/2018	00	1,2	357	14,6	68	1004	0	0	2	1	53	4	0,1	2	19	7	22
17/05/2018	01	1,7	358	14	67	1004	0	0	1	1	58	4	0,1	2	14	4	17
17/05/2018	02	1,5	8	14,4	63	1004	0	0	2	1	61	4	0,1	2	11	4	15
17/05/2018	03	2	356	13,2	67	1003	0	0	2	2	64	5	0,1	2	11	4	14
17/05/2018	04	1,6	351	13,1	68	1003	0	0	3	2	64	4	0,1	2	15	5	18
17/05/2018	05	2,4	339	13,3	68	1003	0	0	3	3	57	4	0,1	2	28	8	32
17/05/2018	06	2,2	346	13,7	69	1003	28	0	5	4	43	4	0,1	6	42	17	51
17/05/2018	07	1,2	17	17,6	58	1003	268	0	5	3	44	5	0,1	18	57	20	85
17/05/2018	08	3,1	59	20,7	50	1004	521	0	2	2	108	4	0,1	5	16	6	22
17/05/2018	09	3,9	75	21,4	47	1004	717	0	2	2	120	4	0,1	3	8	5	12
17/05/2018	10	4,2	79	21,8	46	1004	857	0	2	2	122	5	0,1	2	6	5	10
17/05/2018	11	4,6	83	21,9	46	1004	982	0	2	2	123	4	0,1	2	5	6	9
17/05/2018	12	4,5	91	21,5	51	1004	1026	0	2	2	122	4	0,1	2	5	6	8
17/05/2018	13	4,3	105	21,1	57	1004	1017	0	2	2	121	4	0,1	2	5	5	9
17/05/2018	14	3,9	100	21	60	1004	930	0	2	2	119	4	0,1	2	5	5	8
17/05/2018	15	3,2	96	20,9	62	1004	824	0	2	2	119	4	0,1	2	5	4	8
17/05/2018	16	2,8	105	20,8	64	1003	648	0	3	2	120	4	0,1	2	6	6	10
17/05/2018	17	2,4	124	20,5	62	1003	448	0	3	2	120	4	0,1	2	5	5	9
17/05/2018	18	1,8	132	20,1	61	1003	237	0	3	2	121	4	0,1	2	6	6	10
17/05/2018	19	0,9	135	19,7	63	1004	57	0	3	3	116	4	0,1	2	9	9	13
17/05/2018	20	0,5	53	18,7	67	1004	0	0	3	3	108	4	0,1	2	14	7	17
17/05/2018	21	0,3	49	18,3	70	1005	0	0	4	3	99	4	0,1	2	17	8	20
17/05/2018	22	0,3	48	18	71	1005	0	0	5	4	95	4	0,1	2	20	9	23
17/05/2018	23	1,4	358	16,3	73	1005	0	0	5	4	68	4	0,2	2	22	10	25
18/05/2018	00	2,2	336	14,9	74	1005	0	0	4	4	66	4	0,2	2	13	8	16
18/05/2018	01	2,1	338	14,4	74	1004	0	0	4	4	70	4	0,2	2	10	8	13
18/05/2018	02	1,6	348	14,6	74	1004	0	0	5	4	70	4	0,2	2	9	9	13
18/05/2018	03	2,1	342	14	76	1004	0	0	8	7	61	4	0,2	2	14	13	17
18/05/2018	04	2,5	334	13,1	80	1004	0	0	6	5	55	4	0,2	2	14	10	17
18/05/2018	05	2,3	331	13,1	80	1004	0	0	8	7	44	4	0,2	3	23	17	27
18/05/2018	06	2,2	342	14,3	75	1004	79	0	8	7	42	4	0,2	4	32	15	38
18/05/2018	07	1,1	354	18,1	62	1004	287	0	7	6	56	5	0,3	7	34	20	44
18/05/2018	08	1	201	20,5	55	1005	500	0	5	4	97	4	0,2	5	16	16	23
18/05/2018	09	1,9	166	20,2	63	1005	695	0	5	5	105	4	0,2	5	18	10	26
18/05/2018	10	2	180	21	63	1005	842	0	5	4	112	4	0,2	3	11	9	16
18/05/2018	11	3	159	20,9	66	1005	968	0	4	4	116	4	0,2	3	10	7	15
18/05/2018	12	2,6	150	21,4	61	1005	1021	0	4	3	121	4	0,2	3	9	6	13
18/05/2018	13	2,6	126	21,7	57	1005	1009	0	3	2	128	4	0,2	3	7	5	11
18/05/2018	14	2,8	133	21,3	62	1004	923	0	3	3	128	4	0,2	2	5	4	9
